Sexo;Comunidades autónomas;Medidas y percentiles;Periodo;Total
Mujeres;Extremadura;Percentil 10;2013;4.217,83
Mujeres;Extremadura;Percentil 10;2012;6.224,51
Mujeres;Extremadura;Percentil 10;2011;5.494,52
Mujeres;Extremadura;Percentil 10;2010;5.396,52
Mujeres;Extremadura;Percentil 10;2009;6.158,11
Mujeres;Extremadura;Percentil 10;2008;6.480,19
Mujeres;Extremadura;Cuartil inferior;2022;10.627
Mujeres;Extremadura;Cuartil inferior;2021;10.522,25
Mujeres;Extremadura;Cuartil inferior;2020;10.455,32
Mujeres;Extremadura;Cuartil inferior;2019;9.526,66
Mujeres;Extremadura;Cuartil inferior;2018;8.781,44
Mujeres;Extremadura;Cuartil inferior;2017;9.009,7
Mujeres;Extremadura;Cuartil inferior;2016;8.466,45
Mujeres;Extremadura;Cuartil inferior;2015;8.837,33
Mujeres;Extremadura;Cuartil inferior;2014;8.972,46
Mujeres;Extremadura;Cuartil inferior;2013;7.854,55
Mujeres;Extremadura;Cuartil inferior;2012;9.744,46
Mujeres;Extremadura;Cuartil inferior;2011;10.267,74
Mujeres;Extremadura;Cuartil inferior;2010;9.962,15
Mujeres;Extremadura;Cuartil inferior;2009;10.057,2
Mujeres;Extremadura;Cuartil inferior;2008;10.184,48
Mujeres;Extremadura;Mediana;2022;17.367,87
Mujeres;Extremadura;Mediana;2021;16.008,34
Mujeres;Extremadura;Mediana;2020;15.460,28
Mujeres;Extremadura;Mediana;2019;14.741,57
Mujeres;Extremadura;Mediana;2018;15.114,77
Mujeres;Extremadura;Mediana;2017;14.998,8
Mujeres;Extremadura;Mediana;2016;14.711,69
Mujeres;Extremadura;Mediana;2015;14.602,48
Mujeres;Extremadura;Mediana;2014;14.727,85
Mujeres;Extremadura;Mediana;2013;14.377,08
Mujeres;Extremadura;Mediana;2012;14.758,54
Mujeres;Extremadura;Mediana;2011;15.212,82
Mujeres;Extremadura;Mediana;2010;14.334,72
Mujeres;Extremadura;Mediana;2009;15.103,1
Mujeres;Extremadura;Mediana;2008;14.217,78
Mujeres;Extremadura;Cuartil superior;2022;26.908,81
Mujeres;Extremadura;Cuartil superior;2021;26.199,52
Mujeres;Extremadura;Cuartil superior;2020;24.477,67
Mujeres;Extremadura;Cuartil superior;2019;23.472,09
Mujeres;Extremadura;Cuartil superior;2018;22.977,31
Mujeres;Extremadura;Cuartil superior;2017;24.098,53
Mujeres;Extremadura;Cuartil superior;2016;23.624,78
Mujeres;Extremadura;Cuartil superior;2015;22.608,27
Mujeres;Extremadura;Cuartil superior;2014;22.755,85
Mujeres;Extremadura;Cuartil superior;2013;21.284,56
Mujeres;Extremadura;Cuartil superior;2012;21.082,02
Mujeres;Extremadura;Cuartil superior;2011;22.921,81
Mujeres;Extremadura;Cuartil superior;2010;23.111,87
Mujeres;Extremadura;Cuartil superior;2009;22.824,18
Mujeres;Extremadura;Cuartil superior;2008;20.850,98
Mujeres;Extremadura;Percentil 90;2022;38.849,75
Mujeres;Extremadura;Percentil 90;2021;37.681,24
Mujeres;Extremadura;Percentil 90;2020;34.679,25
Mujeres;Extremadura;Percentil 90;2019;34.328,39
Mujeres;Extremadura;Percentil 90;2018;34.296,8
Mujeres;Extremadura;Percentil 90;2017;33.742,56
Mujeres;Extremadura;Percentil 90;2016;33.083,93
Mujeres;Extremadura;Percentil 90;2015;32.064,12
Mujeres;Extremadura;Percentil 90;2014;32.704,93
Mujeres;Extremadura;Percentil 90;2013;28.838,84
Mujeres;Extremadura;Percentil 90;2012;31.600,66
Mujeres;Extremadura;Percentil 90;2011;32.614,22
Mujeres;Extremadura;Percentil 90;2010;33.626,99
Mujeres;Extremadura;Percentil 90;2009;31.293,27
Mujeres;Extremadura;Percentil 90;2008;29.234,87
Mujeres;Galicia;Media;2022;21.912,75
Mujeres;Galicia;Media;2021;20.904,37
Mujeres;Galicia;Media;2020;20.446,53
Mujeres;Galicia;Media;2019;19.818,26
Mujeres;Galicia;Media;2018;19.543,17
Mujeres;Galicia;Media;2017;18.833,53
Mujeres;Galicia;Media;2016;18.294,47
Mujeres;Galicia;Media;2015;18.093,26
Mujeres;Galicia;Media;2014;17.797,03
Mujeres;Galicia;Media;2013;17.258,21
Mujeres;Galicia;Media;2012;16.727,15
Mujeres;Galicia;Media;2011;17.291,96
Mujeres;Galicia;Media;2010;17.691,11
Mujeres;Galicia;Media;2009;17.342,32
Mujeres;Galicia;Media;2008;16.646,42
Mujeres;Galicia;Percentil 10;2022;8.507,88
Mujeres;Galicia;Percentil 10;2021;7.952,29
Mujeres;Galicia;Percentil 10;2020;7.093,89
Mujeres;Galicia;Percentil 10;2019;7.416,44
Mujeres;Galicia;Percentil 10;2018;7.178,45
Mujeres;Galicia;Percentil 10;2017;6.405,42
Mujeres;Galicia;Percentil 10;2016;6.436,32
Mujeres;Galicia;Percentil 10;2015;6.243,19
Mujeres;Galicia;Percentil 10;2014;6.312,85
Mujeres;Galicia;Percentil 10;2013;6.146,13
Mujeres;Galicia;Percentil 10;2012;6.383,01
Mujeres;Galicia;Percentil 10;2011;6.598,23
Mujeres;Galicia;Percentil 10;2010;6.990,04
Mujeres;Galicia;Percentil 10;2009;6.724,95
Mujeres;Galicia;Percentil 10;2008;6.476,36
Mujeres;Galicia;Cuartil inferior;2022;13.954,67
Mujeres;Galicia;Cuartil inferior;2021;12.634,1
Mujeres;Galicia;Cuartil inferior;2020;11.832,11
Mujeres;Galicia;Cuartil inferior;2019;12.110,39
Mujeres;Galicia;Cuartil inferior;2018;11.565,45
Mujeres;Galicia;Cuartil inferior;2017;11.191,79
Mujeres;Galicia;Cuartil inferior;2016;10.970,63
Mujeres;Galicia;Cuartil inferior;2015;10.985,34
Mujeres;Galicia;Cuartil inferior;2014;10.547,4
Mujeres;Galicia;Cuartil inferior;2013;10.712,48
Mujeres;Galicia;Cuartil inferior;2012;10.731,64
Mujeres;Galicia;Cuartil inferior;2011;10.372,49
Mujeres;Galicia;Cuartil inferior;2010;10.755,09
Mujeres;Galicia;Cuartil inferior;2009;10.593,37
Mujeres;Galicia;Cuartil inferior;2008;10.201,5
Mujeres;Galicia;Mediana;2022;18.165,51
Mujeres;Galicia;Mediana;2021;17.012,05
Mujeres;Galicia;Mediana;2020;16.765,2
Mujeres;Galicia;Mediana;2019;16.412,28
Mujeres;Galicia;Mediana;2018;16.146,14
Mujeres;Galicia;Mediana;2017;15.970,06
Mujeres;Galicia;Mediana;2016;15.542,62
Mujeres;Galicia;Mediana;2015;15.430,38
Mujeres;Galicia;Mediana;2014;15.130,99
Mujeres;Galicia;Mediana;2013;15.005,56
Mujeres;Galicia;Mediana;2012;14.629,68
Mujeres;Galicia;Mediana;2011;14.826,52
Mujeres;Galicia;Mediana;2010;14.992,42
Mujeres;Galicia;Mediana;2009;14.605,25
Mujeres;Galicia;Mediana;2008;13.859,44
Mujeres;Galicia;Cuartil superior;2022;26.659,27
Mujeres;Galicia;Cuartil superior;2021;26.099,64
Mujeres;Galicia;Cuartil superior;2020;25.172,14
Mujeres;Galicia;Cuartil superior;2019;24.071,04
Mujeres;Galicia;Cuartil superior;2018;24.653,09
Mujeres;Galicia;Cuartil superior;2017;23.173,85
Mujeres;Galicia;Cuartil superior;2016;22.561,92
Mujeres;Galicia;Cuartil superior;2015;22.072,65
Mujeres;Galicia;Cuartil superior;2014;22.151,79
Mujeres;Galicia;Cuartil superior;2013;21.077,55
Mujeres;Galicia;Cuartil superior;2012;20.103,78
Mujeres;Galicia;Cuartil superior;2011;21.313,71
Mujeres;Galicia;Cuartil superior;2010;21.709,52
Mujeres;Galicia;Cuartil superior;2009;21.676,96
Mujeres;Galicia;Cuartil superior;2008;20.256,48
Mujeres;Galicia;Percentil 90;2022;39.631,17
Mujeres;Galicia;Percentil 90;2021;37.255,36
Mujeres;Galicia;Percentil 90;2020;36.878,02
Mujeres;Galicia;Percentil 90;2019;35.369,63
Mujeres;Galicia;Percentil 90;2018;35.009,19
Mujeres;Galicia;Percentil 90;2017;33.958,8
Mujeres;Galicia;Percentil 90;2016;32.918,8
Mujeres;Galicia;Percentil 90;2015;32.281,98
Mujeres;Galicia;Percentil 90;2014;32.264,92
Mujeres;Galicia;Percentil 90;2013;30.224,91
Mujeres;Galicia;Percentil 90;2012;28.952,09
Mujeres;Galicia;Percentil 90;2011;30.532,17
Mujeres;Galicia;Percentil 90;2010;31.698,56
Mujeres;Galicia;Percentil 90;2009;32.739,77
Mujeres;Galicia;Percentil 90;2008;30.915,5
Mujeres;Madrid, Comunidad de;Media;2022;28.123,47
Mujeres;Madrid, Comunidad de;Media;2021;26.578,07
Mujeres;Madrid, Comunidad de;Media;2020;25.900,29
Mujeres;Madrid, Comunidad de;Media;2019;24.873,79
Mujeres;Madrid, Comunidad de;Media;2018;23.925,99
Mujeres;Madrid, Comunidad de;Media;2017;24.029,31
Mujeres;Madrid, Comunidad de;Media;2016;23.371,33
Mujeres;Madrid, Comunidad de;Media;2015;23.470,06
Mujeres;Madrid, Comunidad de;Media;2014;23.326,94
Mujeres;Madrid, Comunidad de;Media;2013;22.959,28
Mujeres;Madrid, Comunidad de;Media;2012;22.841,15
Mujeres;Madrid, Comunidad de;Media;2011;22.585,38
Mujeres;Madrid, Comunidad de;Media;2010;22.721,17
Mujeres;Madrid, Comunidad de;Media;2009;22.048,25
Mujeres;Madrid, Comunidad de;Media;2008;21.787,75
Mujeres;Madrid, Comunidad de;Percentil 10;2022;10.067,22
Mujeres;Madrid, Comunidad de;Percentil 10;2021;10.139,6
Mujeres;Madrid, Comunidad de;Percentil 10;2020;9.607,22
Mujeres;Madrid, Comunidad de;Percentil 10;2019;8.609,76
Mujeres;Madrid, Comunidad de;Percentil 10;2018;7.876,76
Mujeres;Madrid, Comunidad de;Percentil 10;2017;8.311,22
Mujeres;Madrid, Comunidad de;Percentil 10;2016;8.236,82
Mujeres;Madrid, Comunidad de;Percentil 10;2015;7.992,33
Mujeres;Madrid, Comunidad de;Percentil 10;2014;7.413
Mujeres;Madrid, Comunidad de;Percentil 10;2013;7.665
Mujeres;Madrid, Comunidad de;Percentil 10;2012;7.799,28
Mujeres;Madrid, Comunidad de;Percentil 10;2011;8.100,7
Mujeres;Madrid, Comunidad de;Percentil 10;2010;8.570,31
Mujeres;Madrid, Comunidad de;Percentil 10;2009;7.899,97
Mujeres;Madrid, Comunidad de;Percentil 10;2008;8.478,81
Mujeres;Madrid, Comunidad de;Cuartil inferior;2022;15.586,16
Mujeres;Madrid, Comunidad de;Cuartil inferior;2021;14.765,04
Mujeres;Madrid, Comunidad de;Cuartil inferior;2020;14.085,32
Mujeres;Madrid, Comunidad de;Cuartil inferior;2019;13.551,2
Mujeres;Madrid, Comunidad de;Cuartil inferior;2018;12.989,48
Mujeres;Madrid, Comunidad de;Cuartil inferior;2017;13.048,7
Mujeres;Madrid, Comunidad de;Cuartil inferior;2016;12.641,22
Mujeres;Madrid, Comunidad de;Cuartil inferior;2015;12.694,31
Mujeres;Madrid, Comunidad de;Cuartil inferior;2014;12.661,16
Mujeres;Madrid, Comunidad de;Cuartil inferior;2013;12.380,43
Mujeres;Madrid, Comunidad de;Cuartil inferior;2012;12.569,16
Mujeres;Madrid, Comunidad de;Cuartil inferior;2011;12.542,34
Mujeres;Madrid, Comunidad de;Cuartil inferior;2010;13.081,11
Mujeres;Madrid, Comunidad de;Cuartil inferior;2009;12.448,45
Mujeres;Madrid, Comunidad de;Cuartil inferior;2008;12.039,09
Mujeres;Madrid, Comunidad de;Mediana;2022;22.898,14
Mujeres;Madrid, Comunidad de;Mediana;2021;21.818,13
Mujeres;Madrid, Comunidad de;Mediana;2020;21.072,14
Mujeres;Madrid, Comunidad de;Mediana;2019;20.182,37
Mujeres;Madrid, Comunidad de;Mediana;2018;19.044,86
Mujeres;Madrid, Comunidad de;Mediana;2017;19.368,41
Mujeres;Madrid, Comunidad de;Mediana;2016;18.823,19
Mujeres;Madrid, Comunidad de;Mediana;2015;19.145
Mujeres;Madrid, Comunidad de;Mediana;2014;19.133,47
Mujeres;Madrid, Comunidad de;Mediana;2013;18.587,64
Mujeres;Madrid, Comunidad de;Mediana;2012;18.595,78
Mujeres;Madrid, Comunidad de;Mediana;2011;18.448,38
Mujeres;Madrid, Comunidad de;Mediana;2010;18.788,2
Mujeres;Madrid, Comunidad de;Mediana;2009;17.845,57
Mujeres;Madrid, Comunidad de;Mediana;2008;17.532,26
Mujeres;Madrid, Comunidad de;Cuartil superior;2022;35.700,3
Mujeres;Madrid, Comunidad de;Cuartil superior;2021;33.656,91
Mujeres;Madrid, Comunidad de;Cuartil superior;2020;33.262,84
Mujeres;Madrid, Comunidad de;Cuartil superior;2019;32.189,62
Mujeres;Madrid, Comunidad de;Cuartil superior;2018;30.705,13
Mujeres;Madrid, Comunidad de;Cuartil superior;2017;30.691,77
Mujeres;Madrid, Comunidad de;Cuartil superior;2016;30.000
Mujeres;Madrid, Comunidad de;Cuartil superior;2015;29.977,47
Mujeres;Madrid, Comunidad de;Cuartil superior;2014;30.072,78
Mujeres;Madrid, Comunidad de;Cuartil superior;2013;29.358,58
Mujeres;Madrid, Comunidad de;Cuartil superior;2012;29.026,47
Mujeres;Madrid, Comunidad de;Cuartil superior;2011;28.736,66
Mujeres;Madrid, Comunidad de;Cuartil superior;2010;28.789,2
Mujeres;Madrid, Comunidad de;Cuartil superior;2009;27.994,3
Mujeres;Madrid, Comunidad de;Cuartil superior;2008;27.719,89
Mujeres;Madrid, Comunidad de;Percentil 90;2022;52.796,29
Mujeres;Madrid, Comunidad de;Percentil 90;2021;48.699,83
Mujeres;Madrid, Comunidad de;Percentil 90;2020;48.428,96
Mujeres;Madrid, Comunidad de;Percentil 90;2019;47.387,2
Mujeres;Madrid, Comunidad de;Percentil 90;2018;46.068,16
Mujeres;Madrid, Comunidad de;Percentil 90;2017;45.093,89
Mujeres;Madrid, Comunidad de;Percentil 90;2016;44.087,69
Mujeres;Madrid, Comunidad de;Percentil 90;2015;44.333,1
Mujeres;Madrid, Comunidad de;Percentil 90;2014;44.066,81
Mujeres;Madrid, Comunidad de;Percentil 90;2013;43.720,54
Mujeres;Madrid, Comunidad de;Percentil 90;2012;43.196,05
Mujeres;Madrid, Comunidad de;Percentil 90;2011;41.987,23
Mujeres;Madrid, Comunidad de;Percentil 90;2010;41.447,27
Mujeres;Madrid, Comunidad de;Percentil 90;2009;41.205,74
Mujeres;Madrid, Comunidad de;Percentil 90;2008;40.719,2
Mujeres;Murcia, Región de;Media;2022;20.956,37
Mujeres;Murcia, Región de;Media;2021;20.189,83
Mujeres;Murcia, Región de;Media;2020;20.007,14
Mujeres;Murcia, Región de;Media;2019;19.431,25
Mujeres;Murcia, Región de;Media;2018;18.598,64
Mujeres;Murcia, Región de;Media;2017;18.048,37
Mujeres;Murcia, Región de;Media;2016;18.033,05
Mujeres;Murcia, Región de;Media;2015;17.540,27
Mujeres;Murcia, Región de;Media;2014;17.500,99
Mujeres;Murcia, Región de;Media;2013;16.957,29
Mujeres;Murcia, Región de;Media;2012;17.457,52
Mujeres;Murcia, Región de;Media;2011;18.053,61
Mujeres;Murcia, Región de;Media;2010;17.838,28
Mujeres;Murcia, Región de;Media;2009;17.384,95
Mujeres;Murcia, Región de;Media;2008;16.020,2
Mujeres;Murcia, Región de;Percentil 10;2022;8.185,46
Mujeres;Murcia, Región de;Percentil 10;2021;7.594,33
Mujeres;Murcia, Región de;Percentil 10;2020;7.328,35
Mujeres;Murcia, Región de;Percentil 10;2019;6.744,1
Mujeres;Murcia, Región de;Percentil 10;2018;5.696,73
Mujeres;Murcia, Región de;Percentil 10;2017;6.199,53
Mujeres;Murcia, Región de;Percentil 10;2016;5.901,48
Mujeres;Murcia, Región de;Percentil 10;2015;5.382,84
Mujeres;Murcia, Región de;Percentil 10;2014;5.776,65
Mujeres;Murcia, Región de;Percentil 10;2013;5.368,82
Mujeres;Murcia, Región de;Percentil 10;2012;5.704,52
Mujeres;Murcia, Región de;Percentil 10;2011;5.990,53
Mujeres;Murcia, Región de;Percentil 10;2010;5.976,39
Mujeres;Murcia, Región de;Percentil 10;2009;6.513,9
Mujeres;Murcia, Región de;Percentil 10;2008;6.147,52
Mujeres;Murcia, Región de;Cuartil inferior;2022;12.982,74
Mujeres;Murcia, Región de;Cuartil inferior;2021;12.194,48
Mujeres;Murcia, Región de;Cuartil inferior;2020;11.456,35
Mujeres;Murcia, Región de;Cuartil inferior;2019;11.122,43
Mujeres;Murcia, Región de;Cuartil inferior;2018;9.929,88
Mujeres;Murcia, Región de;Cuartil inferior;2017;10.263,83
Mujeres;Murcia, Región de;Cuartil inferior;2016;9.621,41
Mujeres;Murcia, Región de;Cuartil inferior;2015;9.325,93
Mujeres;Murcia, Región de;Cuartil inferior;2014;9.643,97
Mujeres;Murcia, Región de;Cuartil inferior;2013;9.034
Mujeres;Murcia, Región de;Cuartil inferior;2012;9.589,28
Mujeres;Murcia, Región de;Cuartil inferior;2011;10.189,79
Mujeres;Murcia, Región de;Cuartil inferior;2010;10.212,36
Mujeres;Murcia, Región de;Cuartil inferior;2009;9.567,77
Mujeres;Murcia, Región de;Cuartil inferior;2008;9.322,44
Mujeres;Murcia, Región de;Mediana;2022;16.981,34
Mujeres;Murcia, Región de;Mediana;2021;16.257,09
Mujeres;Murcia, Región de;Mediana;2020;16.093,74
Mujeres;Murcia, Región de;Mediana;2019;15.598,4
Mujeres;Murcia, Región de;Mediana;2018;15.498,24
Mujeres;Murcia, Región de;Mediana;2017;14.803,44
Mujeres;Murcia, Región de;Mediana;2016;14.437,37
Mujeres;Murcia, Región de;Mediana;2015;14.294,84
Mujeres;Murcia, Región de;Mediana;2014;14.269,14
Mujeres;Murcia, Región de;Mediana;2013;14.055,89
Mujeres;Murcia, Región de;Mediana;2012;14.781,92
Mujeres;Murcia, Región de;Mediana;2011;15.296,02
Mujeres;Murcia, Región de;Mediana;2010;14.562,5
Mujeres;Murcia, Región de;Mediana;2009;14.140
Mujeres;Murcia, Región de;Mediana;2008;13.626,31
Mujeres;Murcia, Región de;Cuartil superior;2022;25.658,66
Mujeres;Murcia, Región de;Cuartil superior;2021;25.408,69
Mujeres;Murcia, Región de;Cuartil superior;2020;25.524,87
Mujeres;Murcia, Región de;Cuartil superior;2019;24.534,48
Mujeres;Murcia, Región de;Cuartil superior;2018;24.142,46
Mujeres;Murcia, Región de;Cuartil superior;2017;22.802,34
Mujeres;Murcia, Región de;Cuartil superior;2016;23.562,6
Mujeres;Murcia, Región de;Cuartil superior;2015;22.602,96
Mujeres;Murcia, Región de;Cuartil superior;2014;22.649,38
Mujeres;Murcia, Región de;Cuartil superior;2013;21.962,41
Mujeres;Murcia, Región de;Cuartil superior;2012;22.360,07
Mujeres;Murcia, Región de;Cuartil superior;2011;22.910,49
Mujeres;Murcia, Región de;Cuartil superior;2010;21.813,52
Mujeres;Murcia, Región de;Cuartil superior;2009;22.295,6
Mujeres;Murcia, Región de;Cuartil superior;2008;20.421,27
Mujeres;Murcia, Región de;Percentil 90;2022;39.290,52
Mujeres;Murcia, Región de;Percentil 90;2021;36.368,96
Mujeres;Murcia, Región de;Percentil 90;2020;37.679,86
Mujeres;Murcia, Región de;Percentil 90;2019;36.868,72
Mujeres;Murcia, Región de;Percentil 90;2018;35.139,52
Mujeres;Murcia, Región de;Percentil 90;2017;33.513,37
Mujeres;Murcia, Región de;Percentil 90;2016;34.632,29
Mujeres;Murcia, Región de;Percentil 90;2015;34.236,47
Mujeres;Murcia, Región de;Percentil 90;2014;33.381,38
Mujeres;Murcia, Región de;Percentil 90;2013;31.746,83
Mujeres;Murcia, Región de;Percentil 90;2012;31.905,82
Mujeres;Murcia, Región de;Percentil 90;2011;32.153,26
Mujeres;Murcia, Región de;Percentil 90;2010;32.576,81
Mujeres;Murcia, Región de;Percentil 90;2009;33.445,38
Mujeres;Murcia, Región de;Percentil 90;2008;29.881,2
Mujeres;Navarra, Comunidad Foral de;Media;2022;26.033,3
Mujeres;Navarra, Comunidad Foral de;Media;2021;24.809,14
Mujeres;Navarra, Comunidad Foral de;Media;2020;24.047,13
Mujeres;Navarra, Comunidad Foral de;Media;2019;23.728,82
Mujeres;Navarra, Comunidad Foral de;Media;2018;22.697,59
Mujeres;Navarra, Comunidad Foral de;Media;2017;21.898,57
Mujeres;Navarra, Comunidad Foral de;Media;2016;20.946
Mujeres;Navarra, Comunidad Foral de;Media;2015;20.563,08
Mujeres;Navarra, Comunidad Foral de;Media;2014;20.163,1
Mujeres;Navarra, Comunidad Foral de;Media;2013;19.364,43
Mujeres;Navarra, Comunidad Foral de;Media;2012;19.462,13
Mujeres;Navarra, Comunidad Foral de;Media;2011;19.977,24
Mujeres;Navarra, Comunidad Foral de;Media;2010;19.927,15
Mujeres;Navarra, Comunidad Foral de;Media;2009;19.487,55
Mujeres;Navarra, Comunidad Foral de;Media;2008;19.212,76
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2022;9.624,05
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2021;9.304,28
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2020;8.316,16
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2019;8.195,45
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2018;8.976,71
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2017;8.542,04
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2016;7.526,25
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2015;6.686,39
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2014;7.290,8
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2013;6.049,11
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2012;6.849,33
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2011;7.391,01
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2010;7.304,54
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2009;6.485,99
Mujeres;Navarra, Comunidad Foral de;Percentil 10;2008;7.450,08
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2022;15.558,72
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2021;14.831,93
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2020;14.619,03
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2019;14.278,71
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2018;13.640,48
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2017;13.073,35
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2016;12.484,41
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2015;11.726,41
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2014;11.954,11
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2013;11.164,12
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2012;11.623,38
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2011;12.125,75
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2010;12.350,65
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2009;11.986,88
Mujeres;Navarra, Comunidad Foral de;Cuartil inferior;2008;12.036,96
Mujeres;Navarra, Comunidad Foral de;Mediana;2022;23.484,97
Mujeres;Navarra, Comunidad Foral de;Mediana;2021;22.431,68
Mujeres;Navarra, Comunidad Foral de;Mediana;2020;21.861,92
Mujeres;Navarra, Comunidad Foral de;Mediana;2019;21.967,08
Mujeres;Navarra, Comunidad Foral de;Mediana;2018;20.530,96
Mujeres;Navarra, Comunidad Foral de;Mediana;2017;19.740,36
Mujeres;Navarra, Comunidad Foral de;Mediana;2016;19.009,17
Mujeres;Navarra, Comunidad Foral de;Mediana;2015;18.597,38
Mujeres;Navarra, Comunidad Foral de;Mediana;2014;18.047,26
Mujeres;Navarra, Comunidad Foral de;Mediana;2013;17.667,6
Mujeres;Navarra, Comunidad Foral de;Mediana;2012;17.807,06
Mujeres;Navarra, Comunidad Foral de;Mediana;2011;18.480,46
Mujeres;Navarra, Comunidad Foral de;Mediana;2010;18.188,13
Mujeres;Navarra, Comunidad Foral de;Mediana;2009;17.933,01
Mujeres;Navarra, Comunidad Foral de;Mediana;2008;17.073,42
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2022;33.777,13
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2021;31.888,14
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2020;31.019,13
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2019;30.715,53
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2018;29.150,65
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2017;27.624,2
Mujeres;Navarra, Comunidad Foral de;Cuartil superior;2016;26.875,45
